tweet_id,text,expanded_urls,name,score,dog_type,jpg_url,breed,full_text,retweet_count,favorite_count,date,time
843856843873095681,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,,1.2,NaN,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_retriever,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,4918,22289,2015-11-15,22:32:08
843604394117681152,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,Hank,1.1,NaN,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_retriever,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,2930,17587,2015-11-15,22:32:08
843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",Tycho,1.3,NaN,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,6429,22399,2015-11-15,22:32:08
842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,Charlie,1.3,NaN,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_retriever,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,3823,15858,2015-11-15,22:32:08
842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",,1.2,NaN,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,tub,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",1356,7026,2015-11-15,22:32:08
842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,Winnie,1.3,NaN,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,3731,18861,2015-11-15,22:32:08
842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",,1.2,NaN,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_bulldog,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,6179,25503,2015-11-15,22:32:08
842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",Bentley,1.2,NaN,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,3228,14595,2015-11-15,22:32:08
841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,Penny,1.2,NaN,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",8258,26747,2015-11-15,22:32:08
841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",,1.4,NaN,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,military_uniform,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,3919,13172,2015-11-15,22:32:08
841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,Max,1.3,NaN,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan_hound,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,5002,16525,2015-11-15,22:32:08
841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,Dawn,1.2,NaN,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany_spaniel,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,5664,23876,2015-11-15,22:32:08
840696689258311684,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,https://twitter.com/dog_rates/status/840696689258311684/photo/1,,1.0,NaN,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,web_site,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,1043,12837,2015-11-15,22:32:08
840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",,1.2,NaN,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden_retriever,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",1872,9369,2015-11-15,22:32:08
840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,https://twitter.com/dog_rates/status/840370681858686976/photo/1,,1.3,NaN,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,teapot,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,4858,17195,2015-11-15,22:32:08
840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",Monty,1.2,NaN,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake_Bay_retriever,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,6123,20137,2015-11-15,22:32:08
839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",,1.3,NaN,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire_bullterrier,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,2451,14033,2015-11-15,22:32:08
839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://twitter.com/dog_rates/status/839549326359670784/photo/1,,1.2,NaN,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,swing,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",8319,28780,2015-11-15,22:32:08
839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",Odie,1.3,NaN,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,6990,28455,2015-11-15,22:32:08
838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,https://twitter.com/dog_rates/status/838921590096166913/photo/1,Arlo,1.3,NaN,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border_terrier,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,2222,11693,2015-11-15,22:32:08
838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,https://twitter.com/dog_rates/status/838561493054533637/photo/1,Walter,1.3,NaN,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,1417,11427,2015-11-15,22:32:08
838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",Stanley,1.3,NaN,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great_Pyrenees,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,5147,23637,2015-11-15,22:32:08
838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",Daisy,1.3,NaN,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,3376,18463,2015-11-15,22:32:08
837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",,1.2,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",8414,35825,2015-11-15,22:32:08
837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",Waffles,1.3,NaN,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,birdhouse,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,471,4019,2015-11-15,22:32:08
837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",Vincent,1.2,NaN,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,2456,13399,2015-11-15,22:32:08
837366284874571778,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,https://twitter.com/dog_rates/status/837366284874571778/photo/1,Lucy,1.3,NaN,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American_Staffordshire_terrier,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,5674,22148,2015-11-15,22:32:08
837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,Clark,1.3,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,2560,16787,2015-11-15,22:32:08
836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,Mookie,1.2,NaN,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,shopping_cart,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,2466,13345,2015-11-15,22:32:08
836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,https://twitter.com/dog_rates/status/836753516572119041/photo/1,Meera,1.2,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,mortarboard,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,4948,20152,2015-11-15,22:32:08
836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",,1.1,NaN,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,leopard,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,2381,13222,2015-11-15,22:32:08
836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",https://twitter.com/dog_rates/status/836380477523124226/photo/1,Ava,1.2,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,wooden_spoon,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",3177,15444,2015-11-15,22:32:08
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,https://twitter.com/dog_rates/status/836260088725786625/photo/1,Lucy,1.3,NaN,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,4603,22296,2015-11-15,22:32:08
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",,1.3,NaN,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,4603,20038,2015-11-15,22:32:08
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",Eli,1.1,NaN,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,3885,18673,2015-11-15,22:32:08
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,,1.2,NaN,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,3222,17237,2015-11-15,22:32:08
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU","https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",,1.2,NaN,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,hyena,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",1824,8113,2015-11-15,22:32:08
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",,1.2,NaN,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,6163,27442,2015-11-15,22:32:08
835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1",,0.0,NaN,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,swing,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,3242,23589,2015-11-15,22:32:08
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",Tucker,1.2,NaN,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,ice_bear,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,1771,11378,2015-11-15,22:32:08
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,Tobi,1.3,NaN,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,5897,22252,2015-11-15,22:32:08
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,https://twitter.com/dog_rates/status/834574053763584002/photo/1,,1.3,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,toilet_tissue,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,2721,14365,2015-11-15,22:32:08
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,,1.2,NaN,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",1804,10091,2015-11-15,22:32:08
834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",Wilson,1.2,NaN,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,5142,21655,2015-11-15,22:32:08
834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,Sunshine,1.1,NaN,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,ox,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,3907,16560,2015-11-15,22:32:08
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,Lipton,1.2,NaN,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,bath_towel,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,2388,13726,2015-11-15,22:32:08
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",Bentley,1.2,NaN,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,2588,14092,2015-11-15,22:32:08
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",,1.3,NaN,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,4015,18897,2015-11-15,22:32:08
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",Bronte,1.3,NaN,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,3457,21774,2015-11-15,22:32:08
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",Poppy,1.3,NaN,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,2227,15615,2015-11-15,22:32:08
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",Gidget,1.2,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,5210,21234,2015-11-15,22:32:08
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",Rhino,1.3,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",2384,13972,2015-11-15,22:32:08
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",Willow,1.3,NaN,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,3896,17696,2015-11-15,22:32:08
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,Orion,1.2,NaN,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,3008,16668,2015-11-15,22:32:08
